datetime_utc, _conds, _dewptm, _fog, _hail, _hum, _precipm, _pressurem, _rain, _snow, _tempm, _thunder, _tornado, _wdire
20160827-01:30,Scattered Clouds,25,0,0,89,,1008,0,0,27,0,0,East
20160827-02:00,Mostly Cloudy,25,0,0,89,,1008,0,0,27,0,0,East
20160827-02:30,Mostly Cloudy,26,0,0,89,,1008,0,0,28,0,0,ESE
20160827-03:00,Mist,26,0,0,82,,1008,0,0,28,0,0,ESE
20160827-03:30,Mostly Cloudy,26,0,0,84,,1008,0,0,29,0,0,ESE
20160827-04:00,Mostly Cloudy,26,0,0,84,,1008,0,0,29,0,0,ESE
20160827-04:30,Mostly Cloudy,26,0,0,79,,1008,0,0,30,0,0,SE
20160827-05:00,Mostly Cloudy,26,0,0,79,,1009,0,0,30,0,0,SSE
20160827-05:30,Mostly Cloudy,26,0,0,75,,1009,0,0,31,0,0,SSE
20160827-06:00,Haze,26,0,0,64,,1007,0,0,32,0,0,East
20160827-06:30,Haze,26,0,0,70,,1009,0,0,32,0,0,East
20160827-07:00,Haze,26,0,0,70,,1008,0,0,32,0,0,East
20160827-07:30,Haze,26,0,0,66,,1007,0,0,33,0,0,East
20160827-08:00,Haze,26,0,0,66,,1007,0,0,33,0,0,ESE
20160827-08:30,Haze,25,0,0,59,,1006,0,0,34,0,0,ESE
20160827-09:00,Haze,26,0,0,52,,1004,0,0,35,0,0,NE
20160827-09:30,Haze,26,0,0,59,,1005,0,0,35,0,0,East
20160827-10:00,Haze,26,0,0,59,,1005,0,0,35,0,0,East
20160827-10:30,Haze,26,0,0,59,,1005,0,0,35,0,0,ENE
20160827-11:00,Haze,26,0,0,56,,1005,0,0,36,0,0,ENE
20160827-11:30,Haze,26,0,0,56,,1005,0,0,36,0,0,East
20160827-12:00,Haze,26,0,0,50,,1003,0,0,35,0,0,East
20160827-12:30,Haze,27,0,0,63,,1005,0,0,35,0,0,East
20160827-13:00,Haze,27,0,0,63,,1005,0,0,35,0,0,NE
20160827-15:00,Haze,26,0,0,62,,1004,0,0,32,0,0,ESE
20160827-18:00,Haze,27,0,0,78,,1006,0,0,30,0,0,
20160827-21:00,Haze,26,0,0,77,,996,0,0,29,0,0,
20160828-00:00,Mist,26,0,0,83,,1006,0,0,28,0,0,
20160828-02:00,Scattered Clouds,26,0,0,84,,1008,0,0,29,0,0,East
20160828-02:30,Scattered Clouds,27,0,0,84,,1008,0,0,30,0,0,ENE
20160828-03:00,Mist,27,0,0,75,,1007,0,0,30,0,0,East
20160828-03:30,Mostly Cloudy,27,0,0,79,,1008,0,0,31,0,0,East
20160828-04:00,Haze,27,0,0,71,,1009,0,0,33,0,0,NE
20160828-04:30,Haze,28,0,0,67,,1009,0,0,35,0,0,NE
20160828-05:00,Haze,28,0,0,67,,1009,0,0,35,0,0,ESE
20160828-05:30,Haze,28,0,0,67,,1009,0,0,35,0,0,ENE
20160828-06:00,Mist,26,0,0,51,,1007,0,0,35,0,0,ENE
20160828-06:30,Haze,26,0,0,59,,1008,0,0,35,0,0,ENE
20160828-07:00,Haze,25,0,0,56,,1007,0,0,35,0,0,ESE
20160828-08:00,Haze,27,0,0,60,,1006,0,0,36,0,0,ENE
20160828-08:30,Haze,27,0,0,60,,1006,0,0,36,0,0,East
20160828-09:00,Haze,26,0,0,44,,1004,0,0,37,0,0,ESE
20160828-09:30,Haze,26,0,0,53,,1005,0,0,37,0,0,East
20160828-10:00,Haze,25,0,0,50,,1005,0,0,37,0,0,East
20160828-11:00,Haze,27,0,0,63,,1004,0,0,35,0,0,ESE
20160828-11:30,Haze,27,0,0,67,,1004,0,0,34,0,0,ENE
20160828-12:00,Haze,26,0,0,55,,1003,0,0,34,0,0,East
20160828-12:30,Haze,26,0,0,63,,1005,0,0,34,0,0,West
20160828-13:00,Haze,26,0,0,63,,1005,0,0,34,0,0,WNW
20160828-15:00,Mist,27,0,0,75,,1004,0,0,31,0,0,NW
20160828-18:00,Mist,27,0,0,79,,1005,0,0,30,0,0,
20160828-21:00,Light Drizzle,27,0,0,81,,1004,1,0,29,0,0,West
20160829-00:00,Mist,25,0,0,81,,1004,0,0,28,0,0,NW
20160829-01:30,Overcast,25,0,0,84,,1005,0,0,28,0,0,NNW
20160829-02:00,Mostly Cloudy,25,0,0,84,,1005,0,0,28,0,0,NNW
20160829-02:30,Mostly Cloudy,25,0,0,84,,1005,0,0,28,0,0,NE
20160829-03:00,Mist,26,0,0,80,,1004,0,0,29,0,0,NNE
20160829-03:30,Mostly Cloudy,25,0,0,74,,1005,0,0,30,0,0,NNE
20160829-04:00,Mostly Cloudy,25,0,0,74,,1005,0,0,30,0,0,North
20160829-04:30,Haze,26,0,0,75,,1005,0,0,31,0,0,South
20160829-05:00,Haze,27,0,0,75,,1005,0,0,32,0,0,North
20160829-05:30,Haze,27,0,0,75,,1005,0,0,32,0,0,North
20160829-06:00,Haze,27,0,0,63,,1003,0,0,33,0,0,SE
20160829-06:30,Haze,27,0,0,67,,1005,0,0,34,0,0,South
20160829-07:00,Haze,26,0,0,63,,1004,0,0,34,0,0,South
20160829-07:30,Thunderstorms and Rain,26,0,0,79,,1004,1,0,30,1,0,WNW
20160829-08:00,Thunderstorms and Rain,27,0,0,89,,1004,1,0,29,1,0,North
20160829-08:30,Mostly Cloudy,28,0,0,89,,1002,0,0,30,0,0,North
20160829-09:00,Light Thunderstorm,28,0,0,75,,1001,0,0,31,1,0,NNW
20160829-09:30,Mostly Cloudy,27,0,0,75,,1002,0,0,32,0,0,NNW
20160829-10:00,Mostly Cloudy,27,0,0,75,,1002,0,0,32,0,0,North
20160829-10:30,Overcast,27,0,0,84,,1002,0,0,30,0,0,North
20160829-11:00,Thunderstorm,27,0,0,84,,1002,0,0,30,1,0,North
20160829-11:30,Thunderstorms and Rain,27,0,0,94,,1003,1,0,28,1,0,NE
20160829-12:00,Thunderstorms and Rain,27,0,0,96,,1002,1,0,27,1,0,NE
20160829-12:30,Thunderstorms and Rain,27,0,0,100,,1004,1,0,27,1,0,NE
20160829-13:00,Thunderstorms and Rain,27,0,0,100,,1003,1,0,27,1,0,ENE
20160829-15:00,Thunderstorms and Rain,25,0,0,95,,1004,1,0,26,1,0,
20160829-18:00,Mist,25,0,0,95,,1003,0,0,26,0,0,
20160829-21:00,Mist,25,0,0,96,,1003,0,0,26,0,0,
20160830-00:00,Mist,25,0,0,92,,1002,0,0,26,0,0,
20160830-02:00,Mostly Cloudy,25,0,0,89,,1003,0,0,27,0,0,North
20160830-02:30,Mostly Cloudy,25,0,0,89,,1003,0,0,27,0,0,North
20160830-03:00,Mist,25,0,0,82,,1002,0,0,28,0,0,SE
20160830-03:30,Overcast,25,0,0,84,,1004,0,0,28,0,0,SSW
20160830-04:00,Overcast,25,0,0,79,,1004,0,0,29,0,0,SE
20160830-04:30,Overcast,26,0,0,84,,1004,0,0,29,0,0,North
20160830-05:00,Overcast,26,0,0,84,,1004,0,0,29,0,0,North
20160830-06:00,Mist,26,0,0,77,,1003,0,0,29,0,0,
20160830-06:30,Overcast,26,0,0,79,,1004,0,0,30,0,0,NW
20160830-07:00,Overcast,26,0,0,79,,1004,0,0,30,0,0,North
20160830-07:30,Overcast,25,0,0,70,,1003,0,0,31,0,0,North
20160830-08:00,Haze,26,0,0,70,,1002,0,0,32,0,0,West
20160830-08:30,Haze,26,0,0,66,,1002,0,0,33,0,0,NNE
20160830-08:34,Haze,26,0,0,66,,1002,0,0,33,0,0,NNE
20160830-09:00,Haze,26,0,0,59,,1000,0,0,33,0,0,West
20160830-09:30,Haze,26,0,0,66,,1001,0,0,33,0,0,West
20160830-10:00,Haze,26,0,0,66,,1001,0,0,33,0,0,West
20160830-10:30,Haze,26,0,0,70,,1001,0,0,32,0,0,North
20160830-11:30,Drizzle,26,0,0,75,,1001,0,0,31,0,0,North
20160830-12:00,Light Drizzle,27,0,0,74,,999,1,0,31,0,0,
20160830-12:30,Light Drizzle,26,0,0,75,,1002,0,0,31,0,0,ENE
20160830-13:00,Light Drizzle,26,0,0,75,,1002,0,0,31,0,0,East
20160830-15:00,Mist,25,0,0,,,1001,0,0,,0,0,NNE
20160830-18:00,Mist,26,0,0,86,,1002,0,0,28,0,0,SE
20160830-21:00,Mist,25,0,0,84,,1001,0,0,27,0,0,
20160831-00:00,Mist,25,0,0,84,,1001,0,0,27,0,0,
20160831-02:00,Overcast,26,0,0,94,,1003,0,0,27,0,0,ENE
20160831-02:30,Overcast,26,0,0,89,,1003,0,0,28,0,0,NE
20160831-03:00,Rain,26,0,0,90,,1002,1,0,27,0,0,NE
20160831-03:30,Thunderstorms and Rain,26,0,0,100,,1005,1,0,26,1,0,SSW
20160831-04:00,Heavy Thunderstorms and Rain,26,0,0,100,,1005,1,0,26,1,0,NE
20160831-04:30,Heavy Thunderstorms and Rain,25,0,0,94,,1005,1,0,26,1,0,ENE
20160831-05:00,Light Thunderstorms and Rain,24,0,0,100,,1005,1,0,24,1,0,ESE
20160831-05:30,Rain,24,0,0,94,,1005,1,0,25,0,0,ENE
20160831-06:00,Light Rain,24,0,0,99,,1004,1,0,25,0,0,
20160831-06:30,Light Rain,24,0,0,94,,1005,1,0,25,0,0,ESE
20160831-07:00,Mostly Cloudy,24,0,0,94,,1004,0,0,25,0,0,North
20160831-07:30,Mostly Cloudy,24,0,0,89,,1004,0,0,26,0,0,ENE
20160831-08:00,Mostly Cloudy,26,0,0,100,,1004,0,0,26,0,0,ESE
20160831-08:30,Mostly Cloudy,26,0,0,89,,1003,0,0,28,0,0,East
20160831-09:00,Mist,26,0,0,80,,1001,0,0,29,0,0,NE
20160831-09:30,Mostly Cloudy,26,0,0,84,,1002,0,0,29,0,0,NE
20160831-10:00,Mostly Cloudy,26,0,0,84,,1002,0,0,29,0,0,East
20160831-10:30,Mostly Cloudy,26,0,0,84,,1002,0,0,29,0,0,East
20160831-11:00,Mostly Cloudy,26,0,0,84,,1002,0,0,29,0,0,East
20160831-11:30,Mostly Cloudy,27,0,0,84,,1002,0,0,30,0,0,ENE
20160831-12:00,Mist,27,0,0,78,,1000,0,0,30,0,0,ENE
20160831-12:30,Mostly Cloudy,27,0,0,84,,1002,0,0,30,0,0,ENE
20160831-13:00,Mostly Cloudy,27,0,0,84,,1002,0,0,30,0,0,East
20160831-15:00,Mist,26,0,0,84,,1003,0,0,28,0,0,SE
20160831-18:00,Mist,24,0,0,88,,1004,0,0,26,0,0,East
20160831-21:00,Mist,25,0,0,90,,1002,0,0,26,0,0,NE
20160901-00:00,Mist,25,0,0,89,,1002,0,0,26,0,0,East
20160901-02:00,Mostly Cloudy,25,0,0,94,,1004,0,0,26,0,0,NE
20160901-02:30,Overcast,25,0,0,94,,1004,0,0,26,0,0,NE
20160901-03:00,Mist,25,0,0,87,,1003,0,0,27,0,0,NE
20160901-03:30,Rain,26,0,0,94,,1005,1,0,27,0,0,South
20160901-04:00,Thunderstorms and Rain,25,0,0,89,,1005,1,0,27,1,0,East
20160901-04:30,Thunderstorms and Rain,25,0,0,89,,1005,1,0,27,1,0,SSE
